alpha,beta,gamma,game,difficulty,session,id,timestep
0.20503467301125425,-0.12196281179573913,0.04460250600691876,DOBBLE,3,1,QAC39D,297
-0.326299469043953,-0.2320258268867246,0.08106807579319521,DOBBLE,3,1,QAC39D,298
1.0264277572983382,-0.07501421889979801,-0.01348347860332214,DOBBLE,3,1,QAC39D,299
-0.1867810373215653,-0.6927422027162127,-0.10698814905683722,DOBBLE,3,1,QAC39D,300
1.410070885875033,0.30067210032971853,-0.13438025223833341,DOBBLE,3,1,QAC39D,301
-0.49538503893368546,-0.5912936095217914,-0.20708221400303758,DOBBLE,3,1,QAC39D,302
-0.5233799491890869,-0.7650036918859536,-0.1860366439493042,DOBBLE,3,1,QAC39D,303
-0.49531082784637515,-0.6388937088844588,-0.18267358267898337,DOBBLE,3,1,QAC39D,304
-0.5995049065139813,-1.1566482596503196,-0.12561849175398576,DOBBLE,3,1,QAC39D,305
-0.24312361076104694,-0.39209233110120567,-0.2683336919565149,DOBBLE,3,1,QAC39D,306
-1.2511434387456757,-0.9223483857380085,-0.12319595698852333,DOBBLE,3,1,QAC39D,307
-0.22715304499018218,-0.37217460571078137,-0.05252531215707549,DOBBLE,3,1,QAC39D,308
-0.2752556450651994,-0.9238910172770407,-0.20481423814212343,RUNSHOOT,1,1,QAC39D,309
0.1637153725933693,-0.42011855202037973,-0.12324834489774444,RUNSHOOT,1,1,QAC39D,310
2.5794006645851786,1.9932916199775885,0.0013285767778754125,RUNSHOOT,1,1,QAC39D,311
-0.5080565757423929,-0.9433092007183637,-0.19280306121430268,RUNSHOOT,1,1,QAC39D,312
-1.5135574658939377,-1.2468153859577633,-0.19112659526723605,RUNSHOOT,1,1,QAC39D,313
-1.282633057839957,-1.1484260560469841,-0.22680076520286058,RUNSHOOT,1,1,QAC39D,314
-0.6565636814427238,-0.9324499474483379,-0.16357047443433023,RUNSHOOT,1,1,QAC39D,315
-0.8960793438943409,-0.976436673342745,-0.24137120802484716,RUNSHOOT,1,1,QAC39D,316
-0.9496062922119006,-1.2013253308141647,-0.22567865411457336,RUNSHOOT,1,1,QAC39D,317
-1.0186264148562492,-0.739209231218716,-0.10901892962864651,RUNSHOOT,1,1,QAC39D,318
-0.5394946886872933,-0.9921452966109613,-0.22094019277154858,RUNSHOOT,1,1,QAC39D,319
1.026497043331953,-0.6203616734448006,-0.1611166528381312,RUNSHOOT,1,1,QAC39D,320
-0.20527516921606165,-0.8865694810212251,-0.12616810807693074,RUNSHOOT,1,1,QAC39D,321
-0.9499995390479894,-0.45405076167884983,-0.10658391820650442,RUNSHOOT,1,1,QAC39D,322
0.23482742759898523,-0.7053102886949882,-0.13864660498287473,RUNSHOOT,1,1,QAC39D,323
0.16854733835376629,0.16017244373202474,-0.16072650740903485,RUNSHOOT,1,1,QAC39D,324
0.6420475560993766,0.574986217852266,-0.008239728522553584,RUNSHOOT,1,1,QAC39D,325
-0.4835522918022098,-0.12134317412528345,-0.07906891182728133,RUNSHOOT,1,1,QAC39D,326
-0.7282921371538011,-0.6364765694519866,-0.05071567739501669,RUNSHOOT,1,1,QAC39D,327
-1.0843572557257763,-0.7545960510305283,-0.05540803889634976,RUNSHOOT,1,1,QAC39D,328
-0.24215647231616147,-0.21399778741386782,-0.1626402094111571,RUNSHOOT,1,1,QAC39D,329
-0.887602771870432,-0.8185915924563505,-0.11560031483766803,RUNSHOOT,1,1,QAC39D,330
0.15120578357330475,-0.26972618178910124,-0.07077386898409975,RUNSHOOT,1,1,QAC39D,331
-0.7951597238644434,-0.5502248438805213,-0.09787277993605559,RUNSHOOT,1,1,QAC39D,332
-1.0953414136127873,-0.9514144418702033,-0.18854478445874306,RUNSHOOT,1,1,QAC39D,333
-0.47292535266937963,-0.19774393112071062,-0.1076500883285344,RUNSHOOT,1,1,QAC39D,334
-0.25755308081756684,1.172721187308602,0.02161679319593978,RUNSHOOT,1,1,QAC39D,335
-1.0449945718358955,0.28729414866086067,0.09313075791529181,RUNSHOOT,1,1,QAC39D,336
-0.982950035817307,0.4623365998002855,-0.0821326635047663,RUNSHOOT,1,1,QAC39D,337
-0.23026156741930282,0.15433888730343662,-0.027067668043856314,RUNSHOOT,1,1,QAC39D,338
0.5945435531283351,0.5790659040592361,-0.08127706904471989,RUNSHOOT,1,1,QAC39D,339
-0.7530904933211202,-0.347158593493623,0.00819178551068684,RUNSHOOT,1,1,QAC39D,340
0.14624555752757604,0.7437878822130073,0.18988604585188193,RUNSHOOT,1,1,QAC39D,341
-0.25018442463091556,1.0384445125334427,0.16231156770983562,RUNSHOOT,1,1,QAC39D,342
0.9434567506536581,0.7889660149555626,0.15255312090823347,RUNSHOOT,1,1,QAC39D,343
0.06166473632540045,0.48959903634762897,0.3234553030429922,RUNSHOOT,1,1,QAC39D,344
-0.4450391275491078,0.48809556297220047,0.07440659353597646,RUNSHOOT,1,1,QAC39D,345
1.9252852779762277,1.1997443110046626,0.12289343839620669,RUNSHOOT,1,1,QAC39D,346
-0.49412747793743894,0.6274678035115819,0.1329297748887548,RUNSHOOT,1,1,QAC39D,347
-0.3269716399893597,1.181869088382142,0.46991467271146403,RUNSHOOT,1,1,QAC39D,348
-0.1902852778005118,1.8175884658510015,0.2461780969797258,RUNSHOOT,1,1,QAC39D,349
2.393732322339362,1.567898271645288,0.16702054940977162,RUNSHOOT,1,1,QAC39D,350
-1.1585333862740694,-0.7021926355796492,0.089613904945436,RUNSHOOT,1,1,QAC39D,351
1.0161638155272208,0.08275002756029085,0.06316922997613576,RUNSHOOT,1,1,QAC39D,352
0.09318994311756819,1.4337582034680934,0.14497361115966448,RUNSHOOT,1,1,QAC39D,353
-0.890345439339806,0.6469222333080591,0.001067149068109884,RUNSHOOT,1,1,QAC39D,354
-1.4562277907578598,-0.0864127032421211,0.20156387823552827,RUNSHOOT,1,1,QAC39D,355
0.14290790633120276,3.3231495440286545,0.7225245054529906,RUNSHOOT,1,1,QAC39D,356
1.0694967259944987,4.998633848563957,1.0096840517315269,RUNSHOOT,1,1,QAC39D,357
-0.41724632395281924,-0.5046719223004437,-0.036160947387971286,RUNSHOOT,1,1,QAC39D,358
-1.0466603073133758,-0.8888037589023258,-0.04095008574588047,RUNSHOOT,1,1,QAC39D,359
-0.4957906194154765,-0.2916170469476252,-0.1439824829103527,RUNSHOOT,1,1,QAC39D,360
-0.40925117662084,0.10831637737941482,-0.15266288087785984,RUNSHOOT,1,1,QAC39D,361
-0.7903833497822385,-0.3359223743821692,-0.07777373944877189,RUNSHOOT,1,1,QAC39D,362
-0.24107453337376836,0.11124070122908927,-0.09188768483443642,RUNSHOOT,1,1,QAC39D,363
0.396983297793773,1.1098613422735681,0.08950709210690246,RUNSHOOT,1,1,QAC39D,364
2.059112072413273,0.6255637931889929,-0.026214017665998166,RUNSHOOT,1,1,QAC39D,365
-0.4048774972406308,1.5825992856079327,-0.043319719895514544,RUNSHOOT,1,1,QAC39D,366
0.07849222151082294,1.5997755517589756,0.011322156096463315,RUNSHOOT,1,1,QAC39D,367
0.3627148118376301,0.5505549255360738,0.05919483652972814,RUNSHOOT,1,1,QAC39D,368
-0.2248943231036349,0.5512289489286348,0.04127844408593454,RUNSHOOT,1,1,QAC39D,369
0.45723798158946394,1.5234483846116078,0.14517612803931157,RUNSHOOT,1,1,QAC39D,370
0.24935624039594523,0.8575574442043086,-0.07040609121756534,RUNSHOOT,1,1,QAC39D,371
2.4592318224356537,0.8928217616720746,-0.04714456366489548,RUNSHOOT,1,1,QAC39D,372
0.13719438459786124,1.0038680637738666,0.09135558898942339,RUNSHOOT,1,1,QAC39D,373
0.6453824878440901,1.4022503665831099,0.011935827309050816,RUNSHOOT,1,1,QAC39D,374
-0.2623415536012524,0.14365268441151444,0.06419959673540146,RUNSHOOT,1,1,QAC39D,375
0.4323318045723208,2.6349054298568535,0.30100890914228895,RUNSHOOT,1,1,QAC39D,376
-1.3009888670007193,-0.8054808987812764,-0.0717176383444689,RUNSHOOT,1,1,QAC39D,377
-0.8574303179627977,-0.01229487483854225,-0.06852200792680885,RUNSHOOT,1,1,QAC39D,378
-0.31292365486957835,0.5884250059063602,0.00033473680444408147,RUNSHOOT,1,1,QAC39D,379
-0.05852739145818,-0.2274537104620226,-0.10814205833359299,RUNSHOOT,1,1,QAC39D,380
0.3122289848569904,0.16131958200873509,-0.09560923654814345,RUNSHOOT,1,1,QAC39D,381
-1.0170159731130723,-0.3595133040905216,-0.09293970477033017,RUNSHOOT,1,1,QAC39D,382
-0.7090308403240564,-0.3601914476615614,-0.040620139836843545,RUNSHOOT,1,1,QAC39D,383
-0.683201890365046,-0.5139131474767742,-0.06902598163650198,RUNSHOOT,1,1,QAC39D,384
1.153280550966252,-0.3408920078563611,-0.21517514038347246,DOBBLE,1,1,QAC39D,385
-0.23629416361435684,-0.45653341322574237,-0.13500715899087118,DOBBLE,1,1,QAC39D,386
0.1917192711987828,0.4970627234709116,-0.15242946706744684,DOBBLE,1,1,QAC39D,387
-0.1595655951342121,-0.40606147828285427,-0.18322698980063268,DOBBLE,1,1,QAC39D,388
0.01783195543839553,-0.6558546428873948,-0.19163120179432722,DOBBLE,1,1,QAC39D,389
-0.10079567538000074,-0.9325754121207647,-0.2127733577738804,DOBBLE,1,1,QAC39D,390
0.5521023952107196,-0.410214011298769,-0.20271910061200915,DOBBLE,1,1,QAC39D,391
-1.1345627065633719,-0.5911940989450298,-0.2417546511346139,DOBBLE,1,1,QAC39D,392
0.18677317660043283,-0.28402209008977874,-0.191804072778217,DOBBLE,1,1,QAC39D,393
-0.5640574954135948,-0.9653280625945815,-0.23719375742559537,DOBBLE,1,1,QAC39D,394
-0.8167009037212929,-1.5973489514074801,-0.2292172931779326,DOBBLE,1,1,QAC39D,395
0.6009568774807427,-0.6036737525002244,-0.21265768000340332,DOBBLE,1,1,QAC39D,396
2.3325784982843474,-0.5264256354242512,-0.19408111907660763,DOBBLE,1,1,QAC39D,397
0.7547634672734469,-0.2671038786688213,-0.20761499302097705,DOBBLE,1,1,QAC39D,398
-0.703423402561532,-0.9137853570238091,-0.22425543244242285,DOBBLE,1,1,QAC39D,399
-0.5388795535122867,-1.099035520297049,-0.19496243674835528,DOBBLE,1,1,QAC39D,400
-0.7023898901180042,-0.03981751240404352,-0.19773959702545924,DOBBLE,1,1,QAC39D,401
-0.4382475953727968,-0.5971723172670593,-0.12699947398139017,DOBBLE,1,1,QAC39D,402
1.173779875101066,0.003451106757250591,0.08441768889355535,DOBBLE,1,1,QAC39D,403
-0.23171799997724046,-1.2002877418444182,-0.17529682336057525,DOBBLE,1,1,QAC39D,404
-0.2864053213791021,-0.46449785148734535,-0.19792214666692468,DOBBLE,1,1,QAC39D,405
-0.3921809422431716,-1.1003729812997776,-0.18819717887493012,DOBBLE,1,1,QAC39D,406
0.6655727004408782,-0.6968135945415844,-0.2118729690397206,DOBBLE,1,1,QAC39D,407
-0.23047488597270976,-0.9132959174180325,-0.21692666184992115,DOBBLE,1,1,QAC39D,408
-0.4559148593689676,-1.1740591487830463,-0.28609812296096027,DOBBLE,1,1,QAC39D,409
-0.22244162177162186,-0.5709594971454912,-0.2286915456531277,DOBBLE,1,1,QAC39D,410
-1.1186197652470544,-0.7411888486121393,-0.24498328808321532,DOBBLE,1,1,QAC39D,411
-1.0705922242402786,-1.0409538757149357,-0.22466118104538463,DOBBLE,1,1,QAC39D,412
-1.1707721256762376,-1.2167024327738578,-0.22100126316282986,DOBBLE,1,1,QAC39D,413
-1.2983419720373737,-1.3569041047963037,-0.22869936486876793,DOBBLE,1,1,QAC39D,414
-0.38109096397474407,-0.5975733249356923,-0.19653318907941258,DOBBLE,1,1,QAC39D,415
0.6330177947038798,-0.33597427906982336,-0.19214001882223247,DOBBLE,1,1,QAC39D,416
0.5401924521688856,-0.5303528477832861,-0.19734416263463533,DOBBLE,1,1,QAC39D,417
-0.08352115800702682,-0.9557263273846096,-0.09296685449383034,DOBBLE,1,1,QAC39D,418
1.0866562075183572,-0.4763059155104147,-0.14081762627138916,DOBBLE,1,1,QAC39D,419
-0.5548534480252102,-0.7899465343186345,-0.12602295552399836,DOBBLE,1,1,QAC39D,420
-0.5998925819878795,-0.44214571668395575,-0.16444717862418737,DOBBLE,1,1,QAC39D,421
-1.310056875086021,-1.386472497162282,-0.23321646267466928,DOBBLE,1,1,QAC39D,422
-0.2878057686492781,-0.800492174056012,-0.15633555737862895,DOBBLE,1,1,QAC39D,423
-0.8401057953324644,-0.5851350986427636,-0.16989096972651094,DOBBLE,1,1,QAC39D,424
-0.9291041692893138,-1.141024465122448,-0.20734831197320547,DOBBLE,1,1,QAC39D,425
0.40740567890748103,-0.008263853746630455,-0.20214424348201201,DOBBLE,1,1,QAC39D,426
-0.9608313005099058,-0.6566688192606259,-0.18069975506969527,DOBBLE,1,1,QAC39D,427
-1.3628983740937528,-1.045363833386671,-0.1383542016252927,DOBBLE,1,1,QAC39D,428
-0.8428996724570663,-0.6990486340474918,-0.14355163312657507,DOBBLE,1,1,QAC39D,429
-0.457378520603844,-0.8231819461615782,-0.14072470626185934,DOBBLE,1,1,QAC39D,430
-0.5553395931223385,-0.7776844734248356,-0.14469824240816462,DOBBLE,1,1,QAC39D,431
0.005275359638124511,-0.8577343044724431,-0.19691562032158297,DOBBLE,1,1,QAC39D,432
-1.0270484321281346,-1.2401200476779688,-0.20877257846837755,DOBBLE,1,1,QAC39D,433
0.331474641685675,0.09016649655614409,-0.06905857665452832,DOBBLE,1,1,QAC39D,434
-0.230643712660217,-0.2460763695177164,-0.21151039191777327,DOBBLE,1,1,QAC39D,435
1.2413011312361864,0.81431486457739,-0.11754378071690928,DOBBLE,1,1,QAC39D,436
0.024598056472788905,-0.27677791216988124,-0.17625899088743022,DOBBLE,1,1,QAC39D,437
-0.5091989994005831,-0.02709975414672659,-0.1736109202513128,DOBBLE,1,1,QAC39D,438
-0.32371984358865974,-0.8464489042991353,-0.2524316929807656,DOBBLE,1,1,QAC39D,439
-0.7427215499867219,-0.9514342531944945,-0.20741201880256027,DOBBLE,1,1,QAC39D,440
-0.1076645623813723,-0.2619639004962054,-0.14653192489291866,DOBBLE,1,1,QAC39D,441
-0.5905327224939235,-1.129064737050297,-0.1993075071330762,DOBBLE,1,1,QAC39D,442
-0.41555186051688764,-1.1900781005333405,-0.2331240671413154,DOBBLE,1,1,QAC39D,443
-0.8462129737353655,-0.578997536592701,-0.22840938847625097,DOBBLE,1,1,QAC39D,444
0.057924449938740866,-0.48406122252070644,-0.19106709462506602,DOBBLE,1,1,QAC39D,445
0.18178820125210504,-0.4565375034866108,-0.13911976041777163,DOBBLE,1,1,QAC39D,446
1.772338425567894,0.07717540067722414,-0.1325768165355052,DOBBLE,1,1,QAC39D,447
0.17640168919007101,0.8292031261250035,0.4208233044735525,DOBBLE,1,1,QAC39D,448
0.36999509036561523,-0.34023122193404537,-0.10929244437981143,DOBBLE,1,1,QAC39D,449
1.3038860872718556,-0.21714030309218627,-0.22088500660231283,DOBBLE,1,1,QAC39D,450
0.10307110517279937,-0.20861285593185716,-0.23509375258973222,DOBBLE,1,1,QAC39D,451
0.3949029711243485,-0.2520845723214741,-0.17534255948710262,DOBBLE,1,1,QAC39D,452
1.7242452430539421,0.6100622710058151,-0.06152305451890046,DOBBLE,1,1,QAC39D,453
-0.3621490797192741,-0.338871072772985,-0.17964418332206136,DOBBLE,1,1,QAC39D,454
-1.058384483374014,-0.6188295442754784,-0.1642177207545244,DOBBLE,1,1,QAC39D,455
-0.21882806785721945,-0.962307312760306,-0.12433218591416118,DOBBLE,1,1,QAC39D,456
-0.3255822639896672,-1.1941367185768845,-0.22997038885514992,DOBBLE,1,1,QAC39D,457
-0.1292476840946156,-0.6289341510118615,-0.23580647706592764,DOBBLE,1,1,QAC39D,458
0.3925637294337127,-0.019557672807907822,0.11322968278626176,SORTER,1,1,QAC39D,459
-0.40395991181025764,-0.3291428627845839,0.008707242041508398,SORTER,1,1,QAC39D,460
-0.28702495469271966,0.5763485038706646,-0.006811741513690293,SORTER,1,1,QAC39D,461
0.14553320294072863,0.696232393948618,0.11779101322829715,SORTER,1,1,QAC39D,462
-0.1105911864838199,-0.2028039561713519,-0.09390412645575369,SORTER,1,1,QAC39D,463
0.4769893365660739,-0.2981272723380729,-0.164558400939707,SORTER,1,1,QAC39D,464
0.7972014794321082,0.7199602663682397,-0.04596598681709142,SORTER,1,1,QAC39D,465
-0.8272025206948658,-0.30101076591468534,-0.052622594001917225,SORTER,1,1,QAC39D,466
0.3668025869873779,-0.24151494617432093,-0.12338771047305003,SORTER,1,1,QAC39D,467
0.6216583497329018,0.8894979548524842,-0.018123926526936666,SORTER,1,1,QAC39D,468
0.4641024918519463,-0.8374202868753936,-0.13095372080372894,SORTER,1,1,QAC39D,469
0.12390871067305359,0.08357215946765374,-0.09397068995445436,SORTER,1,1,QAC39D,470
-0.3807912078260013,-0.04795412711258293,-0.15470895195480777,SORTER,1,1,QAC39D,471
-0.2263012410764647,-0.21727700182898851,-0.060688489417074803,SORTER,1,1,QAC39D,472
0.40215505383939637,-0.0864608220357756,0.024013589095482034,SORTER,1,1,QAC39D,473
-0.3078476466826267,-0.3968467582500897,-0.07480597463118667,SORTER,1,1,QAC39D,474
0.14942845368720725,0.24334102651119602,-0.07821638229191015,SORTER,1,1,QAC39D,475
-0.5765337035196062,-0.6208122874043476,-0.08456341535026253,SORTER,1,1,QAC39D,476
1.479883619943359,0.8036616775853316,-0.01570406050972575,SORTER,1,1,QAC39D,477
-0.046475806745371766,-0.2344926765679376,0.006800707856477089,SORTER,1,1,QAC39D,478
-0.7814194732875203,-0.8878373646689175,-0.16446921571400624,SORTER,1,1,QAC39D,479
-1.1029064829083846,-0.33061521249384473,-0.08595284612377317,SORTER,1,1,QAC39D,480
-0.4284990633397061,-0.4506878534679026,-0.1178299404604028,SORTER,1,1,QAC39D,481
-0.203825123061675,-0.1722192608391674,-0.1969056532278718,SORTER,1,1,QAC39D,482
-0.16584262545427134,0.543615432188441,-0.09541050855824731,SORTER,1,1,QAC39D,483
-0.3597434574896971,0.1211581534791381,-0.08533789761176173,SORTER,1,1,QAC39D,484
-0.3279380474755394,0.0845678273414442,-0.15794297129380566,SORTER,1,1,QAC39D,485
-1.198557650634567,-1.098702009666181,-0.2245573817422219,SORTER,1,1,QAC39D,486
-1.0095260255522363,-0.19352759578064263,-0.12219522092795816,SORTER,1,1,QAC39D,487
-0.8520511425848054,-0.4331008026232556,-0.07225674168504684,SORTER,1,1,QAC39D,488
-1.0704884399717336,-0.24185980832788795,0.023557825716989306,SORTER,1,1,QAC39D,489
-1.004716357091971,-0.42321430466291104,-0.042787766567187725,SORTER,1,1,QAC39D,490
-0.3766887963410361,-0.27218153306475257,-0.04004054499685536,SORTER,1,1,QAC39D,491
-0.16795523718074987,-0.6088239148375448,-0.0775315834993048,SORTER,1,1,QAC39D,492
-1.0833433232108773,-0.3815465453514769,-0.03418335148606378,SORTER,1,1,QAC39D,493
-0.9976055564106543,-0.6234078016127376,0.03656180075597452,SORTER,1,1,QAC39D,494
0.042630887152279986,-0.26213829793374244,-0.07373852067625088,SORTER,1,1,QAC39D,495
1.7530628394083532,1.2398594960404397,-0.0011674904462163171,SORTER,1,1,QAC39D,496
-0.6769890218802644,-0.24844955204974412,-0.039279769739907655,SORTER,1,1,QAC39D,497
-0.8894044924955249,-0.613943815629502,-0.06683456768531741,SORTER,1,1,QAC39D,498
-0.9758755944834558,0.43545937128048534,-0.08691535690167765,SORTER,1,1,QAC39D,499
-0.0282994629526138,0.1912259965152531,-0.05057124523409313,SORTER,1,1,QAC39D,500
-0.6990042047771119,-0.09023695228181751,-0.130563515600475,SORTER,1,1,QAC39D,501
1.2948777594118275,0.7127475466215916,-0.011413357210085108,SORTER,1,1,QAC39D,502
1.9088252913610826,0.27256356870519544,-0.037769788345810254,SORTER,1,1,QAC39D,503
0.5974280791768254,0.33610107600175715,-0.03367429762580896,SORTER,1,1,QAC39D,504
-0.793363841849504,-0.6160760663862478,-0.06865341790215576,SORTER,1,1,QAC39D,505
-0.7875726187292318,0.11669823875097486,-0.1233769529675019,SORTER,1,1,QAC39D,506
-0.776157045428892,-0.6473715974286575,-0.11408492352631823,SORTER,1,1,QAC39D,507
-0.22848018695128555,-0.7894620845898931,-0.10207041519279002,SORTER,1,1,QAC39D,508
-0.44945403321661104,0.5407768842413431,-0.02016241796319479,SORTER,1,1,QAC39D,509
-0.37500749730100086,-0.3581684995117748,-0.10249161894825565,SORTER,1,1,QAC39D,510
-0.9303323944355494,-0.551115306467982,-0.1363877852627894,SORTER,1,1,QAC39D,511
-1.1411976159476893,-0.3162565644986242,-0.08974800045413227,SORTER,1,1,QAC39D,512
-0.6420016856818401,0.14441854558294154,-0.14398481297041796,SORTER,1,1,QAC39D,513
-0.7492291380656848,0.3372524450921932,-0.0958203100207453,SORTER,1,1,QAC39D,514
-0.8320559303438707,-0.4063395138722722,-0.0943913531636398,SORTER,1,1,QAC39D,515
-0.4358752482893058,-0.21313619579691973,-0.13681526696426982,SORTER,1,1,QAC39D,516
-0.4141209374721167,-0.39786257860252566,-0.1783111852461277,SORTER,1,1,QAC39D,517
-0.43387818860344984,0.03462434833604227,-0.1057815410587537,SORTER,1,1,QAC39D,518
-0.1754814810542347,0.4865681767919668,-0.06194801789690872,SORTER,1,1,QAC39D,519
-0.8099135851060584,0.14308250366010633,0.04890262822650921,SORTER,1,1,QAC39D,520
1.6667295955969161,0.6879691578393018,0.10606495289884715,SORTER,1,1,QAC39D,521
3.903310547821566,0.5943852533929805,0.11554099741200616,SORTER,1,1,QAC39D,522
-0.4656216548133129,0.474245246702697,0.06733946952288641,SORTER,1,1,QAC39D,523
0.004370478386969661,0.0740545181614321,0.026569367614285494,SORTER,1,1,QAC39D,524
-0.6929222421117168,-0.7222453243793002,-0.0321625531299304,SORTER,1,1,QAC39D,525
-0.3359174917198033,-0.3624078275654995,-0.006219361654348068,SORTER,1,1,QAC39D,526
0.397081290971583,0.28867821392410453,-0.004758574921651792,SORTER,1,1,QAC39D,527
-0.0344938645484241,0.012628834968760713,-0.08630574813890961,SORTER,1,1,QAC39D,528
0.7026191266558438,0.9343691409952285,-0.017299757142413826,SORTER,1,1,QAC39D,529
1.3896211667653642,0.40904487080947605,-0.05699634410881702,SORTER,1,1,QAC39D,530
1.1048358407904066,0.0861220034022007,-0.04725345655531489,SORTER,1,1,QAC39D,531
0.004188490589433588,2.1128362890055556,0.4199085066145984,FLAPPY,3,1,QAC39D,532
0.052281177757906826,0.42750301412529795,0.024375794303944886,FLAPPY,3,1,QAC39D,533
0.3263494955488907,-0.08398566539370453,-0.14361980690615464,FLAPPY,3,1,QAC39D,534
0.7873071600027237,-0.005709646102969096,-0.11779573486585428,FLAPPY,3,1,QAC39D,535
-0.9259230911121092,-0.9489421776048004,-0.19174063770332903,FLAPPY,3,1,QAC39D,536
-0.993417577887556,-0.8314949379917177,-0.11588996750371952,FLAPPY,3,1,QAC39D,537
-0.8019900339389857,-1.1387499521270437,-0.1438035092473759,FLAPPY,3,1,QAC39D,538
-0.7494492889594706,-1.4104557851794135,-0.19158085771963843,FLAPPY,3,1,QAC39D,539
-1.1236470623159258,-0.897037120417671,-0.045451942768297046,FLAPPY,3,1,QAC39D,540
0.20825421368661054,-0.28056731652719136,-0.04257655674172079,FLAPPY,3,1,QAC39D,541
0.8571086729764956,0.33783994433488723,-0.14042732607199224,FLAPPY,3,1,QAC39D,542
0.14059198304073708,-0.33146506327391817,-0.11013424923249478,FLAPPY,3,1,QAC39D,543
-0.9904776598574814,-1.2445567472785741,-0.13761709197934807,FLAPPY,3,1,QAC39D,544
-0.9309160516298071,-0.5001846461436908,-0.18014517344675635,FLAPPY,3,1,QAC39D,545
-0.27981911055201253,-0.40602751192007297,-0.1490770804531603,FLAPPY,3,1,QAC39D,546
-1.3190914625057946,-1.0974796383122873,-0.13231689905708652,FLAPPY,3,1,QAC39D,547
0.10911228457946542,-1.2340686120132331,-0.1907981111200271,FLAPPY,3,1,QAC39D,548
-0.8391609609342076,-0.5953463750393235,-0.1399083625911549,FLAPPY,3,1,QAC39D,549
-1.3822762859836346,-0.7954337825973287,-0.18086696339661368,FLAPPY,3,1,QAC39D,550
-0.9409799229278765,-1.0556422400888763,-0.1047829171850229,FLAPPY,3,1,QAC39D,551
0.4228410292796897,-1.0647052463038114,-0.11830207063200082,FLAPPY,3,1,QAC39D,552
-0.4606264165371491,-0.7635779980620038,-0.11447738528062613,FLAPPY,3,1,QAC39D,553
-1.300152241275005,-1.380630639219846,-0.14573723067742117,FLAPPY,3,1,QAC39D,554
-0.7810101870042697,-1.5000361707350878,-0.1779903106109146,FLAPPY,3,1,QAC39D,555
-0.6584669243215484,-0.579880270406205,-0.15970304862998652,FLAPPY,3,1,QAC39D,556
-0.8603583920871647,-0.6176945096506763,-0.12938508916493335,FLAPPY,3,1,QAC39D,557
-1.177153945766386,-0.6662911310009495,-0.1609585641984683,FLAPPY,3,1,QAC39D,558
-0.8767971722866319,-0.44166362851874585,-0.16059638941103363,FLAPPY,3,1,QAC39D,559
1.4042554789723765,0.6123540474281844,-0.12493031046735459,FLAPPY,3,1,QAC39D,560
-0.09407075772203286,-0.5765256865527832,-0.14823415658077388,FLAPPY,3,1,QAC39D,561
0.14184969931124322,-0.22153816509934623,-0.08984382248475481,FLAPPY,3,1,QAC39D,562
2.1012675723963206,-0.23411478416076478,-0.10706579652744834,FLAPPY,3,1,QAC39D,563
1.420429828904443,0.07561950390713275,-0.12742897174235845,FLAPPY,3,1,QAC39D,564
-1.1123546240665008,-0.7493771323465928,-0.11011436334281893,FLAPPY,3,1,QAC39D,565
-1.067384207542361,-0.759723532290472,-0.09898559515297783,FLAPPY,3,1,QAC39D,566
0.13670140797935934,0.06156577344652346,-0.07736843308453033,FLAPPY,3,1,QAC39D,567
-1.088337684833017,-0.8998634116183214,-0.1444313503685695,FLAPPY,3,1,QAC39D,568
-1.2573744880006839,-1.039199609286712,-0.09165549596578712,FLAPPY,3,1,QAC39D,569
-1.5479021824559351,-0.5078710079685176,-0.04522350674543723,FLAPPY,3,1,QAC39D,570
-0.742951973473909,0.00824639208307944,0.035478123091949205,FLAPPY,3,1,QAC39D,571
0.3460019034669862,-0.16523239202348386,0.05572807275178603,FLAPPY,3,1,QAC39D,572
0.2055437341749739,0.32879763136031837,-0.04824743247955142,FLAPPY,3,1,QAC39D,573
-1.527153216816916,-0.8285129938348429,-0.21994655757016862,FLAPPY,3,1,QAC39D,574
0.5597208002081441,-0.6097877139592798,-0.11951412299417176,FLAPPY,3,1,QAC39D,575
2.147913241920246,-0.05375048710288337,-0.02281872918903879,FLAPPY,3,1,QAC39D,576
0.4447222909178987,-0.2575895162198179,-0.07411727138300882,FLAPPY,3,1,QAC39D,577
-0.7368334318256771,0.1754096891813127,-0.1164748957477157,FLAPPY,3,1,QAC39D,578
1.2115005073570015,-0.048447269873380085,-0.0465304464779884,FLAPPY,3,1,QAC39D,579
-0.10563192217260751,-0.7784310983081804,-0.08837581864515721,FLAPPY,3,1,QAC39D,580
-0.4003810142120222,-0.34453883228571874,-0.14178384695508356,FLAPPY,3,1,QAC39D,581
-0.3997634533919166,0.2998471317905286,-0.07165092426827546,FLAPPY,3,1,QAC39D,582
0.9303083666910953,1.0661950125212039,0.04194568893970753,FLAPPY,3,1,QAC39D,583
-0.5598792031553732,-1.0492267606730488,-0.15140552453446096,FLAPPY,3,1,QAC39D,584
-0.793340831861407,-0.9463034741372185,-0.15803192379775324,FLAPPY,3,1,QAC39D,585
0.46795331327565526,0.656504898565857,-0.023522881591415558,FLAPPY,3,1,QAC39D,586
0.04802079911624689,-0.05682375178438708,-0.1170375203737355,FLAPPY,3,1,QAC39D,587
