game,difficulty,session,id,timestep,band,T7,O1,C1,Fp1,O2,C2,Fp2,T8
FLAPPY,1,1,PTS92Q,57,alpha,-0.9652490443542803,0.12799946489371364,-0.15305613346827196,-0.8559226385767021,0.4835324704389551,-0.26349352236892976,-0.8796555501836214,-0.35442463395186075
FLAPPY,1,1,PTS92Q,58,alpha,-0.5665138533808951,-0.09049782145372126,0.6218760166318631,0.08911200394265373,-0.13914119852832998,1.013957429032664,0.04110044343716764,-0.17642357055342325
FLAPPY,1,1,PTS92Q,59,alpha,3.5129260089638157,1.4856035505439025,3.0925886562956713,3.5464868209650176,1.1503168488473905,1.759477889779192,1.484200711813304,-0.028936524779509604
FLAPPY,1,1,PTS92Q,60,alpha,-0.09411898182292099,-0.36472959982103914,-0.02302016581979264,-0.009809349594382162,-0.5205128108180348,-0.3264938926894105,-0.3900662216143325,-0.1630698579764763
FLAPPY,1,1,PTS92Q,61,alpha,-0.01815056543742908,-0.8744118192615249,-0.06783869160081604,-0.08323528133495545,-0.33342763160406574,-0.45282890104534407,-0.40828706812262655,-0.04862425091377423
FLAPPY,1,1,PTS92Q,62,alpha,-0.215467088391973,-0.6426086250270113,-0.7047528252456733,-0.4943642691361433,-0.6587186973872414,-0.8648082299660438,-0.9040743747957208,-0.0837374747951124
FLAPPY,1,1,PTS92Q,63,alpha,-0.46296263319077824,0.05941265662766219,-0.22006615307464408,-0.4681097747421776,-0.2576030881006192,-0.19667309020705706,-0.6642446554013548,-0.13625485747556892
FLAPPY,1,1,PTS92Q,64,alpha,1.002605716666076,0.941057150803616,1.2840375628218539,1.410731363529419,0.9771412514596696,1.533990972911988,1.084134318513972,0.1381656707853505
FLAPPY,1,1,PTS92Q,65,alpha,1.0475150220529175,3.102414213286588,2.08730940218049,1.988283176860472,3.301241449710152,1.761445178293057,1.9028674168704218,0.17610801096590542
FLAPPY,1,1,PTS92Q,66,alpha,-0.7662805047820314,0.7382212326383651,-0.7291744648399271,-0.8098920279866574,0.32556431803194436,-0.577369935664538,-0.8596517081684343,0.0065576188961176006
FLAPPY,1,1,PTS92Q,67,alpha,-0.3320379686103558,-0.5342844541917499,0.6846820492026158,-0.21325015959653493,-0.5781776017922091,0.929388686556791,-0.5608872191450739,-0.06065307342696622
FLAPPY,1,1,PTS92Q,68,alpha,-1.3393989186626256,-0.7565907868700191,-1.41666432229343,-1.390321033573789,-1.106647122495281,-1.4052157977981279,-1.0956685827868056,0.11072416268592768
FLAPPY,1,1,PTS92Q,69,alpha,-0.9901385254651831,-0.4857578787746795,-1.0276320832273518,-1.0669550010678066,-0.5765367616678079,-0.8405117864218536,-1.0259992903970507,-0.4535235932952997
FLAPPY,1,1,PTS92Q,70,alpha,0.2559408658913939,0.6784031606573995,0.46031121181975726,0.3723974932689958,-0.5034810908124965,0.1551447926111719,-0.3020864471633527,0.3234199073363192
FLAPPY,1,1,PTS92Q,71,alpha,0.020820680246076525,1.3443229649064867,-0.7045863085256836,-0.37672732421639354,0.6308912605012098,-0.7412180477510952,-0.8720933879605002,-0.035001589985678684
FLAPPY,1,1,PTS92Q,72,alpha,0.15528100857097762,-1.1489264380352138,-0.7463028733002847,0.00423948928876312,-0.5150700654111491,-0.9058324107594072,-0.5953471180652319,0.45680848644324584
FLAPPY,1,1,PTS92Q,73,alpha,-0.290369163903793,-1.2484371226940956,-1.1376958151017338,-0.636527042338258,-0.964290637231384,-1.1728962235352174,-0.9332457870091192,0.6115419563792291
